DATE,HOST_NAME,HOST_IP,Vuln_Num,Severity,Group_Title,Rule_ID,Rule_Ver,Rule_Title,Fix_Text,STATUS,FINDING_DETAILS,COMMENTS,Unique_ID
20230718,test.hostname,192.168.1.256,V-222564,medium,SRG-APP-000413,SV-222564r508029_rule,APSC-DV-001960,Applications used for non-local maintenance sessions must verify remote disconnection at the termination of non-local maintenance and diagnostic sessions.,Configure the application to verify termination of remote maintenance sessions.,Not_Reviewed,,,test.hostname-SV-222564r508029_rule-20230718
20230718,test.hostname,192.168.1.256,V-222565,medium,SRG-APP-000185,SV-222565r508029_rule,APSC-DV-001970,The application must employ strong authenticators in the establishment of non-local maintenance and diagnostic sessions.,Configure the application to use strong authentication (CAC) when accessing the application for maintenance purposes.,Not_Reviewed,,,test.hostname-SV-222565r508029_rule-20230718
20230718,test.hostname,192.168.1.256,V-222566,medium,SRG-APP-000186,SV-222566r508029_rule,APSC-DV-001980,The application must terminate all sessions and network connections when non-local maintenance is completed.,Configure the application to expire idle user sessions after 10 minutes of inactivity for admin users and after 15 minutes of inactivity for regular users.,Not_Reviewed,,,test.hostname-SV-222566r508029_rule-20230718
20230718,test.hostname,192.168.1.256,V-222567,medium,SRG-APP-000516,SV-222567r508029_rule,APSC-DV-001995,The application must not be vulnerable to race conditions.,Be aware of potential timing issues related to application programming calls when designing and building the application.  Validate that variable values do not change while a switch event is occurring.,Not_Reviewed,,,test.hostname-SV-222567r508029_rule-20230718
20230718,test.hostname,192.168.1.256,V-222568,medium,SRG-APP-000190,SV-222568r508029_rule,APSC-DV-002000,The application must terminate all network connections associated with a communications session at the end of the session.,Configure or design the application to terminate application network sessions at the end of the session.,Not_Reviewed,,,test.hostname-SV-222568r508029_rule-20230718
20230718,test.hostname,192.168.1.256,V-222569,medium,SRG-APP-000416,SV-222569r561293_rule,APSC-DV-002010,"The application must implement NSA-approved cryptography to protect classified information in accordance with applicable federal laws, Executive Orders, directives, policies, regulations, and standards.","Configure application to encrypt stored classified information; Ensure encryption is performed using NIST FIPS 140-2-validated encryption.  Encrypt stored, non-SAMI classified information using NIST FIPS 140-2-validated encryption.  Implement NSA-validated type-1 encryption of all SAMI data stored in the enclave.",Not_Reviewed,,,test.hostname-SV-222569r561293_rule-20230718
20230718,test.hostname,192.168.1.256,V-222570,medium,SRG-APP-000514,SV-222570r508029_rule,APSC-DV-002020,The application must utilize FIPS-validated cryptographic modules when signing application components.,Utilize FIPS-validated algorithms when signing application components.,Not_Reviewed,,,test.hostname-SV-222570r508029_rule-20230718
20230718,test.hostname,192.168.1.256,V-222571,medium,SRG-APP-000514,SV-222571r508029_rule,APSC-DV-002030,The application must utilize FIPS-validated cryptographic modules when generating cryptographic hashes.,Configure the application to use a FIPS-validated hashing algorithm when creating a cryptographic hash.,Not_Reviewed,,,test.hostname-SV-222571r508029_rule-20230718
20230718,test.hostname,192.168.1.256,V-222572,medium,SRG-APP-000514,SV-222572r508029_rule,APSC-DV-002040,The application must utilize FIPS-validated cryptographic modules when protecting unclassified information that requires cryptographic protection.,Configure the application to use a FIPS-validated cryptographic module.,Not_Reviewed,,,test.hostname-SV-222572r508029_rule-20230718
20230718,test.hostname,192.168.1.256,V-222573,medium,SRG-APP-000514,SV-222573r508029_rule,APSC-DV-002050,Applications making SAML assertions must use FIPS-approved random numbers in the generation of SessionIndex in the SAML element AuthnStatement.,Configure the application to use a FIPS-validated cryptographic module.,Not_Reviewed,,,test.hostname-SV-222573r508029_rule-20230718
20230718,test.hostname,192.168.1.256,V-222574,medium,SRG-APP-000211,SV-222574r508029_rule,APSC-DV-002150,The application user interface must be either physically or logically separated from data storage and management interfaces.,Configure the application so user interface to the application and management interface to the application is separated.,Not_Reviewed,,,test.hostname-SV-222574r508029_rule-20230718
20230718,test.hostname,192.168.1.256,V-222575,medium,SRG-APP-000219,SV-222575r508029_rule,APSC-DV-002210,The application must set the HTTPOnly flag on session cookies.,Configure the application to set the HTTPOnly flag on session cookies.,Not_Reviewed,,,test.hostname-SV-222575r508029_rule-20230718
20230718,test.hostname,192.168.1.256,V-222576,medium,SRG-APP-000219,SV-222576r508029_rule,APSC-DV-002220,The application must set the secure flag on session cookies.,Configure the application to ensure the secure flag is set on session cookies.,Not_Reviewed,,,test.hostname-SV-222576r508029_rule-20230718
20230718,test.hostname,192.168.1.256,V-222577,high,SRG-APP-000219,SV-222577r508029_rule,APSC-DV-002230,The application must not expose session IDs.,Configure the application to protect session IDs from interception or from manipulation.,Not_Reviewed,,,test.hostname-SV-222577r508029_rule-20230718
20230718,test.hostname,192.168.1.256,V-222578,high,SRG-APP-000220,SV-222578r508029_rule,APSC-DV-002240,The application must destroy the session ID value and/or cookie on logoff or browser close.,Configure the application to destroy session ID cookies once the application session has terminated.,Not_Reviewed,,,test.hostname-SV-222578r508029_rule-20230718
20230718,test.hostname,192.168.1.256,V-222579,medium,SRG-APP-000223,SV-222579r508029_rule,APSC-DV-002250,Applications must use system-generated session identifiers that protect against session fixation.,Design the application to generate new session IDs with unique values when authenticating user sessions.,Not_Reviewed,,,test.hostname-SV-222579r508029_rule-20230718
20230718,test.hostname,192.168.1.256,V-222580,medium,SRG-APP-000223,SV-222580r508029_rule,APSC-DV-002260,Applications must validate session identifiers.,Configure the application to configure user session identifiers.,Not_Reviewed,,,test.hostname-SV-222580r508029_rule-20230718
20230718,test.hostname,192.168.1.256,V-222581,medium,SRG-APP-000223,SV-222581r508029_rule,APSC-DV-002270,Applications must not use URL embedded session IDs.,Configure the application to transmit session ID information via cookies.,Not_Reviewed,,,test.hostname-SV-222581r508029_rule-20230718
20230718,test.hostname,192.168.1.256,V-222582,medium,SRG-APP-000223,SV-222582r508029_rule,APSC-DV-002280,The application must not re-use or recycle session IDs.,Design the application to not re-use session IDs.,Not_Reviewed,,,test.hostname-SV-222582r508029_rule-20230718
20230718,test.hostname,192.168.1.256,V-222583,medium,SRG-APP-000224,SV-222583r508029_rule,APSC-DV-002290,"The application must use the Federal Information Processing Standard (FIPS) 140-2-validated cryptographic modules and random number generator if the application implements encryption, key exchange, digital signature, and hash functionality.","Configure the application to use FIPS 140-2-validated cryptographic modules when the application implements encryption, key exchange, digital signatures, random number generators, and hash functionality.",Not_Reviewed,,,test.hostname-SV-222583r508029_rule-20230718
20230718,test.hostname,192.168.1.256,V-222584,medium,SRG-APP-000427,SV-222584r508029_rule,APSC-DV-002300,The application must only allow the use of DoD-approved certificate authorities for verification of the establishment of protected sessions.,Configure the application to utilize DoD-approved PKI established CAs when verifying DoD-signed certificates.,Not_Reviewed,,,test.hostname-SV-222584r508029_rule-20230718
20230718,test.hostname,192.168.1.256,V-222585,high,SRG-APP-000225,SV-222585r508029_rule,APSC-DV-002310,"The application must fail to a secure state if system initialization fails, shutdown fails, or aborts fail.","Fix any vulnerability found when the application is an insecure state (initialization, shutdown and aborts).",Not_Reviewed,,,test.hostname-SV-222585r508029_rule-20230718
20230718,test.hostname,192.168.1.256,V-222586,medium,SRG-APP-000226,SV-222586r508029_rule,APSC-DV-002320,"In the event of a system failure, applications must preserve any information necessary to determine cause of failure and any information necessary to return to operations with least disruption to mission processes.","Create operational configuration documentation that identifies information needed for the application to return back into service or specify no such data is required, and retain data required to determine root cause of application failures.",Not_Reviewed,,,test.hostname-SV-222586r508029_rule-20230718
20230718,test.hostname,192.168.1.256,V-222587,medium,SRG-APP-000231,SV-222587r508029_rule,APSC-DV-002330,The application must protect the confidentiality and integrity of stored information when required by DoD policy or the information owner.,Identify data elements that require protection. Document the data types and specify protection requirements and methods used.,Not_Reviewed,,,test.hostname-SV-222587r508029_rule-20230718
20230718,test.hostname,192.168.1.256,V-222588,medium,SRG-APP-000428,SV-222588r508029_rule,APSC-DV-002340,The application must implement approved cryptographic mechanisms to prevent unauthorized modification of organization-defined information at rest on organization-defined information system components.,Identify data elements that require protection.  Document the data types and specify encryption requirements.  Encrypt data according to DoD policy or data owner requirements.,Not_Reviewed,,,test.hostname-SV-222588r508029_rule-20230718
20230718,test.hostname,192.168.1.256,V-222589,medium,SRG-APP-000429,SV-222589r508029_rule,APSC-DV-002350,The application must use appropriate cryptography in order to protect stored DoD information when required by the information owner or DoD policy.,"Identify data elements that require protection.  Document the data types and specify encryption requirements.  Encrypt classified data using Type 1, Suite B, or other NSA-approved encryption solutions.",Not_Reviewed,,,test.hostname-SV-222589r508029_rule-20230718
20230718,test.hostname,192.168.1.256,V-222590,medium,SRG-APP-000233,SV-222590r508029_rule,APSC-DV-002360,The application must isolate security functions from non-security functions.,Implement controls within the application that limits access to security configuration functionality and isolates regular application function from security-oriented function.,Not_Reviewed,,,test.hostname-SV-222590r508029_rule-20230718
20230718,test.hostname,192.168.1.256,V-222591,medium,SRG-APP-000431,SV-222591r508029_rule,APSC-DV-002370,The application must maintain a separate execution domain for each executing process.,Design and configure applications to maintain a separate execution domain for each executing process.,Not_Reviewed,,,test.hostname-SV-222591r508029_rule-20230718
20230718,test.hostname,192.168.1.256,V-222592,medium,SRG-APP-000243,SV-222592r508029_rule,APSC-DV-002380,Applications must prevent unauthorized and unintended information transfer via shared system resources., Configure or design the application to utilize a security control that will implement a boundary that will prevent unauthorized and unintended information transfer via shared system resources.,Not_Reviewed,,,test.hostname-SV-222592r508029_rule-20230718
20230718,test.hostname,192.168.1.256,V-222593,medium,SRG-APP-000435,SV-222593r561254_rule,APSC-DV-002390,"XML-based applications must mitigate DoS attacks by using XML filters, parser options, or gateways.",Implement:  - Validation against recursive payloads - Validation against oversized payloads - Protection against XML entity expansion - Validation against overlong element names - Optimized configuration for maximum message throughput in order to ensure DoS attacks against web services are limited.,Not_Reviewed,,,test.hostname-SV-222593r561254_rule-20230718
20230718,test.hostname,192.168.1.256,V-222594,medium,SRG-APP-000246,SV-222594r561257_rule,APSC-DV-002400,The application must restrict the ability to launch Denial of Service (DoS) attacks against itself or other information systems.,Design and deploy the application to utilize controls that will prevent the application from being affected by DoS attacks or being used to attack other systems. This includes but is not limited to utilizing throttling techniques for application traffic such as QoS or implementing logic controls within the application code itself that prevents application use that results in network or system capabilities being exceeded.,Not_Reviewed,,,test.hostname-SV-222594r561257_rule-20230718
20230718,test.hostname,192.168.1.256,V-222595,medium,SRG-APP-000247,SV-222595r508029_rule,APSC-DV-002410,The web service design must include redundancy mechanisms when used with high-availability systems.,Build the application to address issues that are found in a redundant environment and utilize redundancy mechanisms to provide high availability.,Not_Reviewed,,,test.hostname-SV-222595r508029_rule-20230718
20230718,test.hostname,192.168.1.256,V-222596,high,SRG-APP-000439,SV-222596r508029_rule,APSC-DV-002440,The application must protect the confidentiality and integrity of transmitted information.,Configure all of the application systems to require TLS encryption in accordance with data protection requirements.,Not_Reviewed,,,test.hostname-SV-222596r508029_rule-20230718
20230718,test.hostname,192.168.1.256,V-222597,medium,SRG-APP-000440,SV-222597r561260_rule,APSC-DV-002450,"The application must implement cryptographic mechanisms to prevent unauthorized disclosure of information and/or detect changes to information during transmission unless otherwise protected by alternative physical safeguards, such as, at a minimum, a Protected Distribution System (PDS).",Configure the application to use cryptographic protections to prevent unauthorized disclosure of application data based upon the application architecture.,Not_Reviewed,,,test.hostname-SV-222597r561260_rule-20230718
20230718,test.hostname,192.168.1.256,V-222598,medium,SRG-APP-000441,SV-222598r508029_rule,APSC-DV-002460,The application must maintain the confidentiality and integrity of information during preparation for transmission.,Configure all of the application systems to require TLS encryption.,Not_Reviewed,,,test.hostname-SV-222598r508029_rule-20230718
20230718,test.hostname,192.168.1.256,V-222599,medium,SRG-APP-000442,SV-222599r508029_rule,APSC-DV-002470,The application must maintain the confidentiality and integrity of information during reception.,Configure all of the application systems to require TLS encryption.,Not_Reviewed,,,test.hostname-SV-222599r508029_rule-20230718
20230718,test.hostname,192.168.1.256,V-222600,medium,SRG-APP-000441,SV-222600r508029_rule,APSC-DV-002480,The application must not disclose unnecessary information to users.,Configure the application to not display technical details about the application architecture on error events.,Not_Reviewed,,,test.hostname-SV-222600r508029_rule-20230718
20230718,test.hostname,192.168.1.256,V-222601,high,SRG-APP-000441,SV-222601r508029_rule,APSC-DV-002485,The application must not store sensitive information in hidden fields.,Design and configure the application to not store sensitive information in hidden fields.  Encrypt sensitive information stored in hidden fields using DoD-approved encryption and use server side session management techniques for user session management.,Not_Reviewed,,,test.hostname-SV-222601r508029_rule-20230718
20230718,test.hostname,192.168.1.256,V-222602,high,SRG-APP-000251,SV-222602r561263_rule,APSC-DV-002490,The application must protect from Cross-Site Scripting (XSS) vulnerabilities.,Verify user input is validated and encode or escape user input to prevent embedded script code from executing.  Develop your application using a web template system or a web application development framework that provides auto escaping features rather than building your own escape logic.,Not_Reviewed,,,test.hostname-SV-222602r561263_rule-20230718
20230718,test.hostname,192.168.1.256,V-222603,medium,SRG-APP-000251,SV-222603r508029_rule,APSC-DV-002500,The application must protect from Cross-Site Request Forgery (CSRF) vulnerabilities.,Configure the application to use unpredictable challenge tokens and check the HTTP referrer to ensure the request was issued from the site itself.  Implement mitigating controls as required such as using web reputation services.,Not_Reviewed,,,test.hostname-SV-222603r508029_rule-20230718
20230718,test.hostname,192.168.1.256,V-222604,high,SRG-APP-000251,SV-222604r508029_rule,APSC-DV-002510,The application must protect from command injection.,Modify the application so as to escape/sanitize special character input or configure the system to protect against command injection attacks based on application architecture.,Not_Reviewed,,,test.hostname-SV-222604r508029_rule-20230718
20230718,test.hostname,192.168.1.256,V-222605,medium,SRG-APP-000251,SV-222605r561266_rule,APSC-DV-002520,The application must protect from canonical representation vulnerabilities.,"A suitable canonical form should be chosen and all user input canonicalized into that form before any authorization decisions are performed.  Security checks should be carried out after decoding is completed. Moreover, it is recommended to check that the encoding method chosen is a valid canonical encoding for the symbol it represents.",Not_Reviewed,,,test.hostname-SV-222605r561266_rule-20230718
20230718,test.hostname,192.168.1.256,V-222606,medium,SRG-APP-000251,SV-222606r508029_rule,APSC-DV-002530,The application must validate all input.,Design and configure the application to validate input prior to executing commands.,Not_Reviewed,,,test.hostname-SV-222606r508029_rule-20230718
20230718,test.hostname,192.168.1.256,V-222607,high,SRG-APP-000251,SV-222607r508029_rule,APSC-DV-002540,The application must not be vulnerable to SQL Injection.,Modify the application and remove SQL injection vulnerabilities.,Not_Reviewed,,,test.hostname-SV-222607r508029_rule-20230718
20230718,test.hostname,192.168.1.256,V-222608,high,SRG-APP-000251,SV-222608r508029_rule,APSC-DV-002550,The application must not be vulnerable to XML-oriented attacks.,Design the application to utilize components that are not vulnerable to XML attacks.  Patch the application components when vulnerabilities are discovered.,Not_Reviewed,,,test.hostname-SV-222608r508029_rule-20230718
20230718,test.hostname,192.168.1.256,V-222609,high,SRG-APP-000447,SV-222609r561269_rule,APSC-DV-002560,The application must not be subject to input handling vulnerabilities.,Follow best practice when accepting user input and verify that all input is validated before the application processes the input.  Remediate identified vulnerabilities and obtain documented risk acceptance for those issues that cannot be remediated immediately.,Not_Reviewed,,,test.hostname-SV-222609r561269_rule-20230718
20230718,test.hostname,192.168.1.256,V-222610,medium,SRG-APP-000266,SV-222610r508029_rule,APSC-DV-002570,The application must generate error messages that provide information necessary for corrective actions without revealing information that could be exploited by adversaries.,Configure the server to not send error messages containing system information or sensitive data to users.  Use generic error messages.,Not_Reviewed,,,test.hostname-SV-222610r508029_rule-20230718
20230718,test.hostname,192.168.1.256,V-222611,medium,SRG-APP-000267,SV-222611r508029_rule,APSC-DV-002580,"The application must reveal error messages only to the ISSO, ISSM, or SA.",Configure the server to only send error messages containing system information or sensitive data to privileged users.  Use generic error messages for non-privileged users.,Not_Reviewed,,,test.hostname-SV-222611r508029_rule-20230718
20230718,test.hostname,192.168.1.256,V-222612,high,SRG-APP-000450,SV-222612r561272_rule,APSC-DV-002590,The application must not be vulnerable to overflow attacks.,"Design the application to use a language or compiler that performs automatic bounds checking.  Use an abstraction library to abstract away risky APIs.  Use compiler-based canary mechanisms such as StackGuard, ProPolice, and the Microsoft Visual Studio/GS flag.  Use OS-level preventative functionality and control user input validation.  Patch applications when overflows are identified in vendor products.",Not_Reviewed,,,test.hostname-SV-222612r561272_rule-20230718
20230718,test.hostname,192.168.1.256,V-222613,medium,SRG-APP-000454,SV-222613r508029_rule,APSC-DV-002610,The application must remove organization-defined software components after updated versions have been installed.,Configure or design the application to remove old components when updating.,Not_Reviewed,,,test.hostname-SV-222613r508029_rule-20230718
20230718,test.hostname,192.168.1.256,V-222614,medium,SRG-APP-000456,SV-222614r508029_rule,APSC-DV-002630,Security-relevant software updates and patches must be kept up to date.,"Check for application updates at least weekly and apply patches immediately or in accordance with POA&Ms, IAVMs, CTOs, DTMs or other authoritative patching guidelines or sources.",Not_Reviewed,,,test.hostname-SV-222614r508029_rule-20230718
20230718,test.hostname,192.168.1.256,V-222615,medium,SRG-APP-000472,SV-222615r508029_rule,APSC-DV-002760,The application performing organization-defined security functions must verify correct operation of security functions.,Design the application to verify the correct operation of security functions.,Not_Reviewed,,,test.hostname-SV-222615r508029_rule-20230718
20230718,test.hostname,192.168.1.256,V-222616,medium,SRG-APP-000473,SV-222616r508029_rule,APSC-DV-002770,The application must perform verification of the correct operation of security functions: upon system startup and/or restart; upon command by a user with privileged access; and/or every 30 days.,Design the application to verify the correct operation of security functions on command and on application startup and restart.,Not_Reviewed,,,test.hostname-SV-222616r508029_rule-20230718
20230718,test.hostname,192.168.1.256,V-222617,low,SRG-APP-000275,SV-222617r508029_rule,APSC-DV-002780,The application must notify the ISSO and ISSM of failed security verification tests.,Configure the application to send notices to the ISSO and ISSM indicating the application failed a verification test.,Not_Reviewed,,,test.hostname-SV-222617r508029_rule-20230718
20230718,test.hostname,192.168.1.256,V-222618,medium,SRG-APP-000206,SV-222618r508029_rule,APSC-DV-002870,Unsigned Category 1A mobile code must not be used in the application in accordance with DoD policy.,Configure the application so Category 1A mobile code is signed.,Not_Reviewed,,,test.hostname-SV-222618r508029_rule-20230718
20230718,test.hostname,192.168.1.256,V-222619,medium,SRG-APP-000516,SV-222619r508029_rule,APSC-DV-002880,"The ISSO must ensure an account management process is implemented, verifying only authorized users can gain access to the application, and individual accounts designated as inactive, suspended, or terminated are promptly removed.",Establish an account management process.,Not_Reviewed,,,test.hostname-SV-222619r508029_rule-20230718
20230718,test.hostname,192.168.1.256,V-222620,high,SRG-APP-000516,SV-222620r508029_rule,APSC-DV-002890,Application web servers must be on a separate network segment from the application and database servers if it is a tiered application operating in the DoD DMZ.,Separate web server from other application tiers and place it on a separate network segment apart from the application and database servers in accordance with DoD DMZ data access controls requirements.,Not_Reviewed,,,test.hostname-SV-222620r508029_rule-20230718
20230718,test.hostname,192.168.1.256,V-222621,medium,SRG-APP-000516,SV-222621r508029_rule,APSC-DV-002900,"The ISSO must ensure application audit trails are retained for at least 1 year for applications without SAMI data, and 5 years for applications including SAMI data.",Retain application audit log files for one year and five years for SAMI data.,Not_Reviewed,,,test.hostname-SV-222621r508029_rule-20230718
20230718,test.hostname,192.168.1.256,V-222622,medium,SRG-APP-000516,SV-222622r508029_rule,APSC-DV-002910,The ISSO must review audit trails periodically based on system documentation recommendations or immediately upon system security events.,Establish a scheduled process for reviewing logs.  Maintain a log or records of dates and times audit logs are reviewed.,Not_Reviewed,,,test.hostname-SV-222622r508029_rule-20230718
20230718,test.hostname,192.168.1.256,V-222623,medium,SRG-APP-000516,SV-222623r508029_rule,APSC-DV-002920,The ISSO must report all suspected violations of IA policies in accordance with DoD information system IA procedures.,Create and maintain a policy to report IA violations.,Not_Reviewed,,,test.hostname-SV-222623r508029_rule-20230718
20230718,test.hostname,192.168.1.256,V-222624,medium,SRG-APP-000516,SV-222624r508029_rule,APSC-DV-002930,The ISSO must ensure active vulnerability testing is performed.,Perform active vulnerability and fuzz testing of the application.  Verify the vulnerability scanning tool is configured to test all application components and functionality.  Address discovered vulnerabilities.,Not_Reviewed,,,test.hostname-SV-222624r508029_rule-20230718
20230718,test.hostname,192.168.1.256,V-222625,medium,SRG-APP-000516,SV-222625r508029_rule,APSC-DV-002950,Execution flow diagrams and design documents must be created to show how deadlock and recursion issues in web services are being mitigated.,Develop web services to account for deadlock issues.,Not_Reviewed,,,test.hostname-SV-222625r508029_rule-20230718
20230718,test.hostname,192.168.1.256,V-222626,medium,SRG-APP-000516,SV-222626r508029_rule,APSC-DV-002960,The designer must ensure the application does not store configuration and control files in the same directory as user data.,Separate the application user data into a different directory than the application code and user file permissions to restrict user access to application configuration settings.,Not_Reviewed,,,test.hostname-SV-222626r508029_rule-20230718
20230718,test.hostname,192.168.1.256,V-222627,medium,SRG-APP-000516,SV-222627r508029_rule,APSC-DV-002970,"The ISSO must ensure if a DoD STIG or NSA guide is not available, a third-party product will be configured by following available guidance.","Configure the application according to the product STIG or when a STIG is not available, utilize:  - commercially accepted practices, - independent testing results, or - vendor literature and lock down guides.",Not_Reviewed,,,test.hostname-SV-222627r508029_rule-20230718
20230718,test.hostname,192.168.1.256,V-222628,medium,SRG-APP-000516,SV-222628r561275_rule,APSC-DV-002980,"New IP addresses, data services, and associated ports used by the application must be submitted to the appropriate approving authority for the organization, which in turn will be submitted through the DoD Ports, Protocols, and Services Management (DoD PPSM)","Verify the accreditation documentation lists all interfaces and the ports, protocols, and services used.  Verify that all ports, protocols, and services are used in accordance with the DoD PPSM.",Not_Reviewed,,,test.hostname-SV-222628r561275_rule-20230718
20230718,test.hostname,192.168.1.256,V-222629,medium,SRG-APP-000516,SV-222629r508029_rule,APSC-DV-002990,The application must be registered with the DoD Ports and Protocols Database.,Register the application and ports in the Ports and Protocols Database.,Not_Reviewed,,,test.hostname-SV-222629r508029_rule-20230718
20230718,test.hostname,192.168.1.256,V-222630,medium,SRG-APP-000516,SV-222630r508029_rule,APSC-DV-002995,The Configuration Management (CM) repository must be properly patched and STIG compliant.,Patch the CM system when new security patches are made available and apply the relevant STIGs.,Not_Reviewed,,,test.hostname-SV-222630r508029_rule-20230718
20230718,test.hostname,192.168.1.256,V-222631,medium,SRG-APP-000516,SV-222631r508029_rule,APSC-DV-003000,Access privileges to the Configuration Management (CM) repository must be reviewed every three months.,Review access privileges to the CM repository at least every three months.,Not_Reviewed,,,test.hostname-SV-222631r508029_rule-20230718
20230718,test.hostname,192.168.1.256,V-222632,medium,SRG-APP-000516,SV-222632r508029_rule,APSC-DV-003010,A Software Configuration Management (SCM) plan describing the configuration control and change management process of application objects developed by the organization and the roles and responsibilities of the organization must be created and maintained.,Create and update a SCM plan describing the configuration control and change management process of application objects developed by the organization and the roles and responsibilities of the organization.  Configure CMR to comply.,Not_Reviewed,,,test.hostname-SV-222632r508029_rule-20230718
20230718,test.hostname,192.168.1.256,V-222633,medium,SRG-APP-000516,SV-222633r508029_rule,APSC-DV-003020,"A Configuration Control Board (CCB) that meets at least every release cycle, for managing the Configuration Management (CM) process must be established.",Setup and maintain a Configuration Control Board.,Not_Reviewed,,,test.hostname-SV-222633r508029_rule-20230718
20230718,test.hostname,192.168.1.256,V-222634,medium,SRG-APP-000387,SV-222634r508029_rule,APSC-DV-003030,The application services and interfaces must be compatible with and ready for IPv6 networks.,Design application to be compliant with all Department of Defense (DoD) Information Technology Standards Registry (DISR) IPv6 profiles.,Not_Reviewed,,,test.hostname-SV-222634r508029_rule-20230718
20230718,test.hostname,192.168.1.256,V-222635,medium,SRG-APP-000516,SV-222635r508029_rule,APSC-DV-003040,The application must not be hosted on a general purpose machine if the application is designated as critical or high availability by the ISSO.,Deploy mission critical applications on servers that are not shared by other less critical applications.,Not_Reviewed,,,test.hostname-SV-222635r508029_rule-20230718
20230718,test.hostname,192.168.1.256,V-222636,medium,SRG-APP-000516,SV-222636r508029_rule,APSC-DV-003050,A disaster recovery/continuity plan must exist in accordance with DoD policy based on the applications availability requirements.,Create and maintain the disaster recovery/continuity plan.,Not_Reviewed,,,test.hostname-SV-222636r508029_rule-20230718
20230718,test.hostname,192.168.1.256,V-222637,medium,SRG-APP-000516,SV-222637r508029_rule,APSC-DV-003060,Recovery procedures and technical system features must exist so recovery is performed in a secure and verifiable manner. The ISSO will document circumstances inhibiting a trusted recovery.,Create and maintain a disaster recovery plan.,Not_Reviewed,,,test.hostname-SV-222637r508029_rule-20230718
20230718,test.hostname,192.168.1.256,V-222638,medium,SRG-APP-000516,SV-222638r508029_rule,APSC-DV-003070,Data backup must be performed at required intervals in accordance with DoD policy.,Develop and implement backup procedures based on risk level of the system and in accordance with DoD policy.,Not_Reviewed,,,test.hostname-SV-222638r508029_rule-20230718
20230718,test.hostname,192.168.1.256,V-222639,medium,SRG-APP-000516,SV-222639r508029_rule,APSC-DV-003080,Back-up copies of the application software or source code must be stored in a fire-rated container or stored separately (offsite).,Store a back-up copy of the application software and source code in a fire-rated container or store it separately (offsite) from their respective environments.,Not_Reviewed,,,test.hostname-SV-222639r508029_rule-20230718
20230718,test.hostname,192.168.1.256,V-222640,medium,SRG-APP-000516,SV-222640r508029_rule,APSC-DV-003090,Procedures must be in place to assure the appropriate physical and technical protection of the backup and restoration of the application.,Develop and implement procedures to insure that backup and restoration assets are properly protected and stored in an area/location where it is unlikely they would be affected by an event that would affect the primary assets.,Not_Reviewed,,,test.hostname-SV-222640r508029_rule-20230718
20230718,test.hostname,192.168.1.256,V-222641,medium,SRG-APP-000516,SV-222641r508029_rule,APSC-DV-003100,The application must use encryption to implement key exchange and authenticate endpoints prior to establishing a communication channel for key exchange.,Use encryption for key exchange.,Not_Reviewed,,,test.hostname-SV-222641r508029_rule-20230718
20230718,test.hostname,192.168.1.256,V-222642,high,SRG-APP-000516,SV-222642r508029_rule,APSC-DV-003110,The application must not contain embedded authentication data.,"Remove embedded authentication data stored in code, configuration files, scripts, HTML file, or any ASCII files.",Not_Reviewed,,,test.hostname-SV-222642r508029_rule-20230718
20230718,test.hostname,192.168.1.256,V-222643,high,SRG-APP-000516,SV-222643r508029_rule,APSC-DV-003120,The application must have the capability to mark sensitive/classified output when required.,Enable the application to adequately mark sensitive/classified output.,Not_Reviewed,,,test.hostname-SV-222643r508029_rule-20230718
20230718,test.hostname,192.168.1.256,V-222644,low,SRG-APP-000516,SV-222644r508029_rule,APSC-DV-003130,"Prior to each release of the application, updates to system, or applying patches; tests plans and procedures must be created and executed.",Execute tests plans prior to release or patch update.,Not_Reviewed,,,test.hostname-SV-222644r508029_rule-20230718
20230718,test.hostname,192.168.1.256,V-222645,medium,SRG-APP-000516,SV-222645r561278_rule,APSC-DV-003140,Application files must be cryptographically hashed prior to deploying to DoD operational networks.,Developers/release managers create cryptographic hash values of application files and/or application packages prior to transitioning the application from test to a production environment. They protect cryptographic hash information so it cannot be altered and make a read copy of the hash information available to application Admins so they can validate application packages and files after they download the files.  Application Admins validate cryptographic hashes prior to deploying the application to production.,Not_Reviewed,,,test.hostname-SV-222645r561278_rule-20230718
20230718,test.hostname,192.168.1.256,V-222646,medium,SRG-APP-000516,SV-222646r508029_rule,APSC-DV-003150,At least one tester must be designated to test for security flaws in addition to functional testing.,Designate personnel to conduct security testing on the applications.,Not_Reviewed,,,test.hostname-SV-222646r508029_rule-20230718
20230718,test.hostname,192.168.1.256,V-222647,low,SRG-APP-000516,SV-222647r508029_rule,APSC-DV-003160,"Test procedures must be created and at least annually executed to ensure system initialization, shutdown, and aborts are configured to verify the system remains in a secure state.",Create test procedures to test the security state of the application and exercise test procedures annually.,Not_Reviewed,,,test.hostname-SV-222647r508029_rule-20230718
20230718,test.hostname,192.168.1.256,V-222648,medium,SRG-APP-000516,SV-222648r508029_rule,APSC-DV-003170,An application code review must be performed on the application.,Conduct and document code reviews on the application during development and identify and remediate all known and potential security vulnerabilities prior to releasing the application.,Not_Reviewed,,,test.hostname-SV-222648r508029_rule-20230718
